State_FIPS,Delta,Spatial_Proximity ,Dissimilarity,Isolation ,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation
25,0.46419844326792126,1.6337769847291685,0.30530808743695004,0.15302400539325373,-0.0012289886070599998,0.1455255070932644,Massachusetts,MA
26,0.8101455589346764,1.0679352344510553,0.4171756152519941,0.29033305514886865,-2.278833678226455e-05,0.48870991620154314,Michigan,MI
27,0.8375960805391547,1.0550487788531884,0.38900266689579416,0.1208101234239879,-0.00010995378969114178,0.44775752574222594,Minnesota,MN
28,0.3613782068805502,1.0465354709794157,0.34342285341411144,0.49873243222969144,-0.0004911959149616063,0.25689428939180914,Mississippi,MS
29,0.8236437505978754,2.4032372277810086,0.5372909763152566,0.2793144750364294,-2.85824532320067e-05,0.27984220383459046,Missouri,MO
30,0.6586112415734515,1.000615129281423,0.27985261339151807,0.007548642435655125,-0.002759889604415866,0.10753336378253664,Montana,MT
31,0.8884704217740783,1.0020218959759675,0.4423796487627162,0.10627377572625384,-6.784107098434244e-05,0.4853853076589729,Nebraska,NE
32,0.750034738457518,1.1196028795070543,0.3039413394684788,0.19217228546344842,-0.0002800369648793266,0.30239696561099905,Nevada,NV
33,0.4980082940158188,1.002038427188365,0.26743162638987417,0.019215006277927462,-0.049143116558846844,0.23141775043401047,New Hampshire,NH
34,0.5437543286861062,1.0946649100236265,0.37151458198749204,0.3027027019071987,-0.003811355608156486,0.14211774103864805,New Jersey,NJ
35,0.5720495854185379,1.0427078858864927,0.2149140156076769,0.057203909541314574,-0.0007102272727272929,0.038183162095798195,New Mexico,NM
36,0.8167708074418207,1.2878845286625775,0.42317251334103956,0.36230108033767144,-0.0053014246199013515,0.4478892841642761,New York,NY
37,0.49568339193391575,0.9390247516095812,0.3352289386591926,0.3379814519198713,-0.00016959782020209424,0.19975691042048282,North Carolina,NC
38,0.722959959594908,1.0288934907659046,0.31057261302259986,0.04344792427838098,-0.0012926962660965158,0.1813844194104064,North Dakota,ND
39,0.7609634349177439,1.076543308105867,0.450251746717539,0.23108232466259207,-0.14632367874712282,0.07597640053950983,Ohio,OH
40,0.727291541920128,1.0377323117254145,0.37814908718086115,0.15384407464817995,-1.7691474832104426e-05,0.23895984043986118,Oklahoma,OK
41,0.7472555750135211,1.096315890905668,0.4151263505649382,0.04738100172492661,-0.004142234654903487,0.45729092777609637,Oregon,OR
42,0.7414294494667852,2.5875508224881636,0.5072537745592671,0.3211988888099409,-0.013944094265957996,0.4867025683792221,Pennsylvania,PA
44,0.4775690471211576,1.050240062578148,0.36561846937931786,0.10486997957268705,-0.027796139048490653,0.36507032959149477,Rhode Island,RI
45,0.30297387425189326,1.1388760017492048,0.27489035148022883,0.36604536947863653,-0.02459287899592877,-0.10396860620863357,South Carolina,SC
46,0.7555000720735567,1.0076250880256499,0.42666054658791325,0.04424366030565386,-0.0017058377558756277,0.3993217005826821,South Dakota,SD
47,0.7256528447222138,1.1288406036728595,0.536290254048851,0.39393287823576023,-0.0005274480725566688,0.5509258592715867,Tennessee,TN
48,0.7716335312620196,1.1128039566563082,0.33295984237905385,0.29624969585368155,-0.007778535341253834,0.1890977184274334,Texas,TX
49,0.7897976439640193,1.0007383570716828,0.25105105014530193,0.01812972633357712,-0.03090795835434401,0.2785175759774958,Utah,UT
50,0.4667670748059686,1.0015871108527417,0.2771298609597552,0.018375627697406485,-0.06300973428045253,0.28008970133235334,Vermont,VT
51,0.6882558634011524,1.0933814226720568,0.3663875595082649,0.342068170030939,-0.0006218319903489311,-0.05151936184606143,Virginia,VA
53,0.7719500262503537,1.0033847780749006,0.3505041454118622,0.07350429461160801,-0.00037767552277234717,0.38383020433691684,Washington,WA
54,0.58714593686523,1.007509406136561,0.3465798237732864,0.058795844868078255,-0.05372196899248438,0.007675317139266724,West Virginia,WV
55,0.8376337505246201,1.9159621968683234,0.6176947494912085,0.2486721568489994,-0.0015362977986178583,0.6696625217815111,Wisconsin,WI
56,0.5989296129610135,1.0095205372742357,0.36482074932674974,0.01871043931984208,-0.047582054767916104,0.37841355923070985,Wyoming,WY
72,0.610207438989366,1.0423661878459765,0.389797904141311,0.17292224394418823,-0.021564209848728644,0.2056383997238953,Puerto Rico,PR
